Entry_Date,Stock,Direction,Strategy,Entry_Price,Exit_Price,Open,High,Low,Close,Resistance_Level,Prev_Open,Prev_High,Prev_Low,Prev_Close,Profit_%,Profit_%_After_Costs,Signal_Strength
2018-04-13,SATIN.NS,LONG,S1_Resistance_Rejection,383.2334442138672,381.6411437988281,391.0545349121094,397.7048034667969,379.3463134765625,381.6411437988281,410.9116821289063,388.24456787109375,407.3523864746094,388.24456787109375,393.8176879882813,-0.41549098573726345,-0.9154909857372635,5.534093652847006
2018-04-13,DEN.NS,LONG,S1_Resistance_Rejection,105.35,105.75,107.5,107.8499984741211,104.3499984741211,105.75,112.4000015258789,110.0,111.3000030517578,107.0,107.5500030517578,0.3796867584243054,-0.12031324157569462,4.4059247441989715
2018-04-13,IMFA.NS,LONG,S1_Resistance_Rejection,224.59229439204273,221.8984832763672,229.17581060412525,231.5881875578529,220.00878308795373,221.8984832763672,236.81498176281613,227.56753765323248,236.81498176281613,225.33609409130423,230.8041381835937,-1.1994227686962824,-1.6994227686962824,3.9312991452217627
2018-04-16,POLYMED.NS,LONG,S1_Resistance_Rejection,256.4128438808753,256.4321594238281,261.64575906211763,266.56972573435297,253.10123299326628,256.4321594238281,289.64463475662444,243.78423425349223,289.64463475662444,243.78423425349223,261.88702392578125,0.007532985735222499,-0.4924670142647775,9.75875573660458
2018-04-16,JWL.NS,LONG,S1_Resistance_Rejection,16.29678086335504,16.579729080200195,16.629368227913304,16.827928605989946,16.28188851308523,16.579729080200195,18.06892644111151,17.771087189224037,17.969647584299633,16.8775691986084,16.8775691986084,1.7362215226283981,1.2362215226283981,9.437634545654525
2018-04-16,RESPONIND.NS,LONG,S1_Resistance_Rejection,71.50442936847115,72.36727142333984,72.96370343721546,74.25597153660522,71.32350971102412,72.36727142333984,77.33756404980105,74.5542040644435,77.33756404980105,66.10472760380657,74.95182800292969,1.2066973507646102,0.7066973507646102,8.308081300131006
2018-04-16,STEELXIND.NS,LONG,S1_Resistance_Rejection,2.6460000467300415,2.8949999809265137,2.700000047683716,2.950000047683716,2.5999999046325684,2.8949999809265137,2.815000057220459,2.549999952316284,2.815000057220459,2.525000095367432,2.755000114440918,9.410428185902312,8.910428185902312,6.081630380723136
2018-04-16,HCC.NS,LONG,S1_Resistance_Rejection,21.980447006225585,22.15987968444824,22.429027557373047,22.653318405151367,21.62158203125,22.15987968444824,23.550479888916016,22.204736709594727,23.550479888916016,21.98044776916504,22.69817543029785,0.8163286132071481,0.3163286132071481,5.947677376721786
2018-04-17,MINDTECK.NS,LONG,S1_Resistance_Rejection,51.745501326646355,51.7603759765625,52.80153196596567,53.50803333268033,49.60369393971902,51.7603759765625,57.18926694185212,52.80153274536133,57.18926694185212,51.686006681454906,52.80153274536133,0.02874578375856807,-0.47125421624143193,7.672306456577043
2018-04-17,SUPRAJIT.NS,LONG,S1_Resistance_Rejection,262.3496549988148,261.3399963378906,267.70372959062735,268.55855207592185,260.7226261532822,261.3399963378906,283.9929907573681,258.72799082036653,281.90332686411705,258.72799082036653,269.69830322265625,-0.384852292231425,-0.884852292231425,6.475354255208581
2018-04-17,THANGAMAYL.NS,LONG,S1_Resistance_Rejection,256.32535091805204,256.9198608398437,261.55648052862455,268.55733411012784,254.8769832072321,256.9198608398437,268.5343938045377,247.8990847565407,268.5343938045377,245.14465048146803,261.5564880371094,0.2319356706866351,-0.2680643293133649,2.598520392807247
2018-04-17,BBOX.NS,LONG,S1_Resistance_Rejection,23.468371537790894,23.83755874633789,23.947317895704995,24.34643948000104,22.74995123965501,23.83755874633789,24.3464388299566,22.550390796997537,24.3464388299566,22.550390796997537,24.02714157104492,1.5731266566685214,1.0731266566685214,1.971563035047965
2018-04-17,DCW.NS,LONG,S1_Resistance_Rejection,34.50030634636743,34.86069869995117,35.20439423098718,35.59719233445718,34.467900596481165,34.86069869995117,35.84269538634168,33.191317170206645,35.84269538634168,32.6021236759548,35.253501892089844,1.0446062419433764,0.5446062419433764,1.9201389509656623
2018-04-18,MIDHANI.NS,LONG,S1_Resistance_Rejection,124.05539574634788,139.8187713623047,126.58713851668152,139.8187713623047,120.22140583677172,139.8187713623047,133.31661553878462,127.04181451921208,133.31661553878462,123.94989323503586,127.13275909423828,12.706723090213403,12.206723090213403,5.476914536077494
2018-04-18,ZUARI.NS,LONG,S1_Resistance_Rejection,529.3470239257813,524.2999877929688,540.1500244140625,548.5499877929688,521.2000122070312,524.2999877929688,564.0,534.1500244140625,564.0,534.1500244140625,545.0999755859375,-0.9534456424034172,-1.4534456424034172,5.1368004172149355
2018-04-18,EIHAHOTELS.NS,LONG,S1_Resistance_Rejection,276.73503521988704,301.3264465332031,282.38268899988475,327.1760626939273,274.6491042912759,301.3264465332031,293.2617498886908,247.8534789381838,293.2617498886908,243.54916480225413,284.9132385253906,8.886265988611214,8.386265988611214,4.597858546636515
2018-04-18,ORIENTHOT.NS,LONG,S1_Resistance_Rejection,51.53122156089181,52.77584457397461,52.58287914376715,57.214031066198885,50.65323220271148,52.77584457397461,54.17484257127779,45.49143081897744,54.17484257127779,45.298465377268826,53.40298080444336,2.4152794662786987,1.9152794662786987,4.47425103588163
2018-04-18,SPECIALITY.NS,LONG,S1_Resistance_Rejection,132.1753585771738,132.7296600341797,134.87281487466714,138.72075433944684,131.6580751816648,132.7296600341797,140.57165408951252,128.297200437049,140.57165408951252,128.297200437049,135.067626953125,0.4193682264022376,-0.08063177359776241,4.198278774267615
2018-04-19,EIHAHOTELS.NS,LONG,S1_Resistance_Rejection,291.93922651157527,288.3661804199219,297.8971699097707,300.9243995021113,285.29166209355753,288.3661804199219,327.1760626939273,282.38268899988475,327.1760626939273,274.6491042912759,301.3264465332031,-1.223900650264868,-1.723900650264868,10.087031842067734
2018-04-19,EIHOTEL.NS,LONG,S1_Resistance_Rejection,185.88889396547185,187.91026306152344,189.6825448627264,191.59852760515835,182.9766052642144,187.91026306152344,204.291928047334,193.89770919773244,204.291928047334,188.24556170460627,189.9220428466797,1.0874071349453764,0.5874071349453764,7.277332105902535
2018-04-19,5PAISA.NS,LONG,S1_Resistance_Rejection,209.21728942871093,207.25271606445312,213.48703002929688,215.88951110839844,206.82696533203125,207.25271606445312,224.67837524414065,215.919921875,224.43507385253903,213.48703002929688,213.5782623291016,-0.9390110012524633,-1.4390110012524633,5.023767435336104
2018-04-19,KOPRAN.NS,LONG,S1_Resistance_Rejection,64.73813938093757,66.8026123046875,66.05932589891589,67.54589162195461,64.47985114728185,66.8026123046875,69.35765779348299,69.17182990168047,69.35765506206916,64.80504141586977,66.10578918457031,3.188959311298689,2.688959311298689,4.825827318093163
2018-04-19,SUPREMEIND.NS,LONG,S1_Resistance_Rejection,1161.1588935371572,1174.8406982421875,1184.8560138134258,1195.0098128161085,1145.5331420298996,1174.8406982421875,1226.763503371531,1210.1481963281244,1226.763503371531,1182.5022166250276,1190.67138671875,1.1782887579969714,0.6782887579969714,3.904512995937202
2018-04-20,NATIONALUM.NS,LONG,S1_Resistance_Rejection,53.642693159328175,55.413612365722656,54.73744199931446,55.79999332662714,52.741136273724265,55.413612365722656,58.086076046783816,54.02906911132056,58.086076046783816,53.51389128788085,56.18636703491211,3.3013241917860863,2.8013241917860863,8.343735374633539
2018-04-20,KIRLOSENG.NS,LONG,S1_Resistance_Rejection,296.92653187782815,295.00164794921875,302.986257018192,306.50636335013013,292.38302044076767,295.00164794921875,325.9956373399718,325.9956373399718,325.9956373399718,301.35492501364524,304.8750305175781,-0.6482694276042016,-1.1482694276042016,7.677710419694211
2018-04-20,POWERMECH.NS,LONG,S1_Resistance_Rejection,487.14169191949605,506.2435607910156,497.0833591015266,513.864632837913,487.1039408036262,506.2435607910156,530.2486944946987,523.1489250240779,528.2627712059406,494.0051290882621,499.5657958984375,3.921214133048646,3.421214133048646,6.751594427338408
2018-04-20,HINDCOPPER.NS,LONG,S1_Resistance_Rejection,73.47689802693269,73.59151458740234,74.97642655809459,75.26296358710509,72.58864227280496,73.59151458740234,78.36709235154514,69.62779938475506,78.36709235154514,69.34126232212974,76.21808624267578,0.15598992819163923,-0.34401007180836074,5.955732869848919
2018-04-20,STCINDIA.NS,LONG,S1_Resistance_Rejection,173.65599700927734,174.9499969482422,177.1999969482422,178.6999969482422,173.1999969482422,174.9499969482422,186.5,171.25,186.5,171.0,178.4499969482422,0.7451513113570818,0.2451513113570818,5.6870731464734305
2018-04-23,GOLDIAM.NS,LONG,S1_Resistance_Rejection,14.006795391237292,13.00479507446289,14.2926483584054,14.46099586448136,12.844865906979212,13.00479507446289,15.908780077688938,14.562004696378128,15.908780077688938,14.30948501478028,14.410493850708008,-7.1536728336965405,-7.6536728336965405,10.976516245592162
2018-04-23,PGIL.NS,LONG,S1_Resistance_Rejection,55.98165613858159,55.73030853271485,57.12413891691999,58.472267200727,55.20476924394377,55.73030853271485,61.922571553228416,60.32309553524834,61.922571553228416,55.29617090731098,58.15237808227539,-0.4489820830675932,-0.9489820830675932,9.517265658881389
2018-04-23,CHAMBLFERT.NS,LONG,S1_Resistance_Rejection,164.1468863300164,163.7127685546875,167.496822785731,169.53440606726235,161.50885531082943,163.7127685546875,173.6511144679179,157.3505260880901,173.6511144679179,154.4812932996947,167.87106323242188,-0.2644690892619851,-0.7644690892619851,3.7669886576955975
2018-04-23,LEMONTREE.NS,LONG,S1_Resistance_Rejection,81.34,83.94999694824219,83.0,90.9000015258789,80.4000015258789,83.94999694824219,85.5,72.5,85.5,72.0999984741211,83.69999694824219,3.2087496290167,2.7087496290167,3.7602931837720135
2018-04-23,SUNTECK.NS,LONG,S1_Resistance_Rejection,414.2655592988886,436.2368774414063,422.7199584682537,450.7262370554551,414.0166028616181,436.2368774414063,434.68093677188256,419.2191375736923,434.68093677188256,415.28073544131695,424.5189208984375,5.303679644453767,4.803679644453767,3.1754334337036463
2018-04-24,SEAMECLTD.NS,LONG,S1_Resistance_Rejection,203.55632492358868,206.7167053222656,207.71053563631497,210.69202657846304,199.3623670641593,206.7167053222656,224.357193370208,223.46275468077715,223.46275468077715,206.31918157156065,208.3565216064453,1.552582755590262,1.052582755590262,7.729750817165449
2018-04-24,PHOENIXLTD.NS,LONG,S1_Resistance_Rejection,292.8549155419873,299.4704895019531,298.8315464714156,300.79754348767494,292.44205616857283,299.4704895019531,321.17014379710406,319.47446563361063,321.17014379710406,296.37400427241107,299.98651123046875,2.2589936548349834,1.7589936548349834,7.3403835020365955
2018-04-24,PGHL.NS,LONG,S1_Resistance_Rejection,1410.3651370037674,1422.4173583984375,1439.148098983436,1480.0286867504562,1402.2041234435649,1422.4173583984375,1529.2367167064265,1350.573417130824,1529.2367167064265,1336.9465552987867,1440.5107421875,0.8545461794577774,0.35454617945777744,5.985678330507457
2018-04-24,POLYPLEX.NS,LONG,S1_Resistance_Rejection,290.529988714496,287.7166442871094,296.459172157649,298.87924703240526,283.1487603464892,287.7166442871094,313.88372557274346,296.4289491026822,313.88372557274346,294.06936116568505,297.4877319335937,-0.9683490643547052,-1.4683490643547052,5.897025110702646
2018-04-24,TECHM.NS,LONG,S1_Resistance_Rejection,515.4623148282169,516.6732177734375,525.9819539063438,529.5767945985094,514.629825404768,516.6732177734375,552.0919005999878,525.6414295028353,552.0919005999878,522.6520261487942,531.2796630859375,0.23491590178113053,-0.26508409821886947,5.726435613597138
2018-04-25,SKMEGGPROD.NS,LONG,S1_Resistance_Rejection,55.69119623808731,57.20039367675781,56.82775126335439,59.62255870253576,55.47692695699378,57.20039367675781,64.65321028711054,59.156754509588986,64.65321028711054,56.66471871147672,57.31684112548828,2.709938986080464,2.209938986080464,12.957053113990286
2018-04-25,SUVEN.NS,LONG,S1_Resistance_Rejection,7.279885867485183,7.257826328277588,7.428454966821616,7.578771069357609,7.20501206661843,7.257826328277588,8.202378912257794,7.997217709966737,8.202378912257794,7.292358109983585,7.432517528533935,-0.30302039907139255,-0.8030203990713926,9.490018886998827
2018-04-25,SNOWMAN.NS,LONG,S1_Resistance_Rejection,49.98470474888708,49.396114349365234,51.0048007641705,53.796340696275365,49.1122293608216,49.396114349365234,53.74902599561568,45.27976842291245,53.74902599561568,45.23245486078876,52.32959747314453,-1.1775410147540253,-1.6775410147540253,7.637267236291857
2018-04-25,SHREERAMA.NS,LONG,S1_Resistance_Rejection,11.135020275115966,11.05635929107666,11.362265586853027,11.842976570129396,11.01265811920166,11.05635929107666,12.061482429504396,11.449667930603027,12.017781257629396,11.405966758728027,11.493369102478027,-0.706428745487731,-1.206428745487731,6.9377936366426916
2018-04-25,KCP.NS,LONG,S1_Resistance_Rejection,130.69956752297665,129.67803955078125,133.36690563569047,135.30593090914198,128.49570882706058,129.67803955078125,141.6905456827681,140.9338509788816,141.6905456827681,132.51566028411594,134.73843383789062,-0.78158481436124,-1.28158481436124,6.892439487698829
2018-04-26,BRIGADE.NS,LONG,S1_Resistance_Rejection,176.08138212863787,174.220458984375,179.67487972309988,181.4395387765452,170.49862033322205,174.220458984375,198.28404934707265,168.06017585547897,198.28404934707265,164.9158549171858,179.963623046875,-1.0568540079401212,-1.5568540079401212,9.545552094668645
2018-04-26,KSB.NS,LONG,S1_Resistance_Rejection,150.471534208183,154.86114501953125,153.5423818450847,158.2428562551489,147.9187732129079,154.86114501953125,168.4444629331586,164.34684654519077,167.33291405808745,152.60038375675552,153.97567749023438,2.9172366949319946,2.4172366949319946,9.128286194625247
2018-04-26,SNOWMAN.NS,LONG,S1_Resistance_Rejection,48.22272053443985,47.59817123413086,49.20685768820393,50.01119911034368,47.40891336721752,47.59817123413086,53.796340696275365,51.0048007641705,53.796340696275365,49.1122293608216,49.396114349365234,-1.2951349351245112,-1.7951349351245112,8.914358614378404
2018-04-26,GMRAIRPORT.NS,LONG,S1_Resistance_Rejection,17.790635223388673,18.288848876953125,18.153709411621094,18.46903419494629,17.703243255615234,18.288848876953125,19.14472961425781,18.96454429626465,19.14472961425781,18.108661651611328,18.33389472961425,2.8004264451978056,2.3004264451978056,6.159263780768615
2018-04-26,BLUEDART.NS,LONG,S1_Resistance_Rejection,3668.0847491128575,3693.247802734375,3742.943621543732,3813.293554834902,3662.460636935408,3693.247802734375,3917.387752793949,3825.365741316122,3917.387752793949,3708.083662830254,3742.991943359375,0.6859997885164272,0.18599978851642718,4.454363864835849
2018-04-27,MATRIMONY.NS,LONG,S1_Resistance_Rejection,783.1141436855005,792.8416748046875,799.0960649852046,813.5949206504083,782.9388421528215,792.8416748046875,824.4454016432162,824.4454016432162,824.4454016432162,796.0162498624156,807.1510009765625,1.242160060270038,0.742160060270038,4.072660417090552
