Date	Capital	Daily_Return_%	Trades
9/21/2021	6226.102836	1.094915076	10
9/22/2021	6125.573452	-1.614643813	6
9/23/2021	6147.709981	0.361378879	6
9/24/2021	6240.830504	1.514718869	10
9/27/2021	6231.897775	-0.143133657	9
9/28/2021	6248.073874	0.25956939	10
9/29/2021	6252.713358	0.074254628	10
9/30/2021	6263.228844	0.168174765	10
10/1/2021	6328.556675	1.043037585	10
10/4/2021	6397.587767	1.090787292	8
10/5/2021	6379.15811	-0.288071966	10
10/6/2021	6333.572668	-0.714599651	10
10/7/2021	6393.053727	0.939139125	9
10/8/2021	6486.716975	1.465078368	10
10/11/2021	6492.62078	0.091013772	10
10/12/2021	6558.198635	1.010036727	10
10/13/2021	6689.950628	2.008966183	10
10/14/2021	6775.707219	1.281871806	10
10/18/2021	6830.989127	0.815883963	10
10/19/2021	6884.213899	0.779166392	10
10/20/2021	6916.917902	0.475057927	10
10/21/2021	6994.190039	1.117146934	10
10/22/2021	7023.508928	0.419189199	10
10/25/2021	7021.115434	-0.034078321	10
10/26/2021	7063.7354	0.607025572	10
10/27/2021	7117.26284	0.757778106	9
10/28/2021	7083.570776	-0.473385133	10
10/29/2021	7218.617661	1.906480352	10
11/1/2021	7263.732958	0.62498526	10
11/2/2021	7187.49856	-1.049520933	8
11/3/2021	7125.087908	-0.868322287	10
11/4/2021	7183.728292	0.82301278	7
11/8/2021	7150.826517	-0.458004165	10
11/9/2021	7188.339382	0.524594811	10
11/10/2021	7131.60403	-0.78926924	10
11/11/2021	7216.992888	1.197330328	10
11/12/2021	7173.343111	-0.604819457	10
11/15/2021	7170.687424	-0.037021609	10
11/16/2021	7234.184592	0.885510188	10
11/17/2021	7299.441286	0.902060124	10
11/18/2021	7371.3678	0.985370118	10
11/22/2021	7300.481044	-0.961649965	10
11/23/2021	7512.425231	2.903153719	10
11/24/2021	7482.363284	-0.400163004	7
11/25/2021	7699.138102	2.897143716	9
11/26/2021	7712.225382	0.169983703	10
11/29/2021	7920.073229	2.695043743	10
11/30/2021	8104.622648	2.330147882	10
12/1/2021	8128.480293	0.294370826	10
12/2/2021	8147.292569	0.231436574	9
12/3/2021	8122.687671	-0.302000916	10
12/6/2021	8144.335564	0.266511461	10
12/7/2021	8082.187138	-0.763087743	10
12/8/2021	8201.721173	1.478981285	7
12/9/2021	8277.266795	0.921094735	10
12/10/2021	8387.442758	1.331066954	10
12/13/2021	8363.652155	-0.283645488	10
12/14/2021	8259.846532	-1.241151841	10
12/15/2021	8246.644659	-0.159831949	10
12/16/2021	8192.987384	-0.650655829	10
12/17/2021	8282.797348	1.096180909	10
12/20/2021	8418.596234	1.63952926	10
12/21/2021	8507.735406	1.058836528	8
12/22/2021	8601.834977	1.106047219	7
12/23/2021	8680.676927	0.916571293	7
12/24/2021	8798.348377	1.355556145	10
12/27/2021	8844.503621	0.524589868	10
12/28/2021	8875.698943	0.352708565	7
12/29/2021	8845.352994	-0.341899251	10
12/30/2021	8962.645537	1.326035748	10
12/31/2021	8979.586499	0.189017425	10
1/3/2022	8973.901355	-0.063311866	10
1/4/2022	8915.777678	-0.647696863	10
1/5/2022	8899.518707	-0.182361776	10
1/6/2022	8950.885473	0.577185887	8
1/7/2022	8971.960254	0.235449122	10
1/10/2022	8993.030551	0.234846081	10
1/11/2022	9061.028681	0.756120303	10
1/12/2022	9068.81034	0.085880524	10
1/13/2022	9081.936338	0.14473781	10
1/14/2022	9179.960232	1.079328141	10
1/17/2022	9251.995824	0.784704835	10
1/18/2022	9310.991735	0.637656045	10
1/19/2022	9483.575378	1.853547377	10
1/20/2022	9506.217232	0.238748085	10
1/21/2022	9495.244866	-0.115423054	10
1/24/2022	9596.043306	1.061567561	10
1/25/2022	9794.967007	2.07297628	10
1/27/2022	9917.256622	1.248494402	10
1/28/2022	9911.523076	-0.057813831	10
1/31/2022	9984.729785	0.738602014	9
2/1/2022	10044.12591	0.594869599	9
2/2/2022	10105.50061	0.611050724	8
2/3/2022	10080.68927	-0.245523094	10
2/4/2022	10128.61532	0.475424271	10
2/7/2022	10103.40892	-0.248863247	10
2/8/2022	10151.38086	0.474809536	10
2/9/2022	9977.224059	-1.7155972	10
2/10/2022	10003.333	0.26168546	10
2/11/2022	10018.10515	0.147672237	10
2/14/2022	10145.53336	1.271979121	10
2/15/2022	10189.70706	0.435400486	10
2/16/2022	10475.28278	2.802590083	6
2/17/2022	10483.87888	0.082060806	10
2/18/2022	10387.15902	-0.922557921	10
2/21/2022	10691.45588	2.929548457	10
2/22/2022	10767.63793	0.712550743	5
2/23/2022	10944.81071	1.645419226	7
2/24/2022	10740.08032	-1.870570454	6
2/25/2022	10764.05356	0.223212909	7
2/28/2022	11000.79438	2.199364945	10
3/2/2022	11158.29463	1.431716993	10
3/3/2022	11079.22905	-0.708581188	10
3/4/2022	10891.57508	-1.693745767	8
3/7/2022	11147.4852	2.349615402	7
3/8/2022	11160.43844	0.116198732	10
3/9/2022	11140.59487	-0.177802756	8
3/10/2022	11391.06129	2.248232014	5
3/11/2022	11574.75346	1.612599245	9
3/14/2022	11643.52368	0.594139823	9
3/15/2022	11616.53028	-0.231831862	10
3/16/2022	11624.05506	0.064776498	9
3/17/2022	11761.69008	1.184053407	7
3/21/2022	11805.65685	0.373813354	10
3/22/2022	11946.39571	1.19213068	10
3/23/2022	12177.10876	1.931235667	10
3/24/2022	12078.85367	-0.80688359	10
3/25/2022	11960.37182	-0.980903125	10
3/28/2022	11988.52086	0.235352546	10
3/29/2022	11930.41011	-0.484719895	10
3/30/2022	11948.31729	0.150096953	10
3/31/2022	11976.42509	0.235244813	10
4/1/2022	11857.03398	-0.996884377	10
4/4/2022	11898.73614	0.35170822	9
4/5/2022	11927.18635	0.239102789	10
4/6/2022	11815.52369	-0.93620287	7
4/7/2022	11787.37608	-0.238225714	9
4/8/2022	11828.96332	0.352811732	10
4/11/2022	11686.79815	-1.201839622	10
4/12/2022	11747.74611	0.521511121	9
4/13/2022	11777.18236	0.250569357	10
4/18/2022	11818.9976	0.35505306	10
4/19/2022	11843.46049	0.206979373	10
4/20/2022	11849.2199	0.048629409	10
4/21/2022	11704.61172	-1.220402522	7
4/22/2022	11801.92388	0.831400132	10
4/25/2022	11821.60784	0.166786093	10
4/26/2022	11806.04299	-0.131664397	6
4/27/2022	11993.02311	1.583766153	10
4/28/2022	11855.32756	-1.148130397	8
4/29/2022	11786.674	-0.579094628	10
5/2/2022	12042.43745	2.169937461	10
5/4/2022	12105.67248	0.525101593	10
5/5/2022	12038.89644	-0.551609569	10
5/6/2022	12010.80729	-0.233319913	10
5/9/2022	12050.43534	0.329936549	8
5/10/2022	12212.49195	1.344819582	10
5/11/2022	12627.48712	3.398120337	10
5/12/2022	12632.51766	0.039838009	10
5/13/2022	12375.01068	-2.038445456	6
5/16/2022	12418.46925	0.351180054	7
5/17/2022	12507.2771	0.715127169	10
5/18/2022	12594.33684	0.696072745	10
5/19/2022	12737.53004	1.136964991	6
5/20/2022	12756.63247	0.149969646	8
5/23/2022	12596.08036	-1.258577558	10
5/24/2022	12652.34786	0.446706463	10
5/25/2022	12739.15625	0.686104955	10
5/26/2022	12905.97062	1.309461643	10
5/27/2022	13153.90676	1.921096435	10
5/30/2022	13236.45398	0.62754913	9
5/31/2022	13301.26328	0.48962731	10
6/1/2022	13208.14655	-0.700059298	10
6/2/2022	13258.51912	0.381375033	10
6/3/2022	13358.45413	0.753741896	10
6/6/2022	13330.80851	-0.206952255	10
6/7/2022	13434.28045	0.776186495	10
6/8/2022	13401.11518	-0.246870433	10
6/9/2022	13417.49458	0.122224131	10
6/10/2022	13458.96095	0.30904709	10
6/13/2022	13404.84648	-0.402070245	6
6/14/2022	13503.60109	0.736708245	7
6/15/2022	13256.13288	-1.83260901	6
6/16/2022	13483.20328	1.712946054	10
6/17/2022	13692.27656	1.550620257	10
6/20/2022	13834.72015	1.040320732	9
6/21/2022	13715.61217	-0.86093524	6
6/22/2022	13661.4124	-0.395168468	10
6/23/2022	13832.9128	1.255363658	8
6/24/2022	13849.09105	0.116954692	8
6/27/2022	13947.95499	0.713865964	9
6/28/2022	13911.34729	-0.262459246	8
6/29/2022	13932.25104	0.150264008	6
6/30/2022	14056.47965	0.891662112	10
7/1/2022	13853.55934	-1.443606845	10
7/4/2022	13833.42992	-0.145301474	10
7/5/2022	13884.37974	0.368309409	10
7/6/2022	13911.12898	0.192657043	10
7/7/2022	13986.20648	0.539693786	10
7/8/2022	13822.61282	-1.16967857	10
7/11/2022	14230.29899	2.949414722	10
7/12/2022	14166.12721	-0.450951747	10
7/13/2022	14189.08763	0.16207971	10
7/14/2022	13972.46437	-1.526689142	10
7/15/2022	14071.47807	0.708634467	10
7/18/2022	13918.16278	-1.089546468	10
7/19/2022	13865.57358	-0.377845789	10
7/20/2022	13862.12721	-0.024855585	10
7/21/2022	13921.73098	0.429975622	10
7/22/2022	13975.14136	0.383647547	10
7/25/2022	14016.19585	0.293767976	10
7/26/2022	13964.32615	-0.370069731	10
7/27/2022	14024.2981	0.429465412	10
7/28/2022	14139.95963	0.82472241	9
7/29/2022	13846.52924	-2.075185531	10
8/1/2022	13875.38006	0.208361392	10
8/2/2022	13690.07182	-1.335518283	10
8/3/2022	13883.99629	1.416533626	10
8/4/2022	13929.6645	0.328927003	10
8/5/2022	14022.55626	0.666862823	10
8/8/2022	14131.0279	0.773551159	10
8/10/2022	13982.3153	-1.052383496	10
8/11/2022	14090.13127	0.771088121	10
8/12/2022	14217.80121	0.906094726	10
8/16/2022	14286.21379	0.481175567	10
8/17/2022	14268.81238	-0.121805667	10
8/18/2022	14281.71135	0.090399799	10
8/19/2022	14372.46509	0.635454225	10
8/22/2022	14302.44865	-0.487156774	10
8/23/2022	14501.39505	1.390995317	10
8/24/2022	14499.17901	-0.015281544	10
8/25/2022	14578.45491	0.546761301	10
8/26/2022	14477.41796	-0.693056644	10
8/29/2022	14938.14934	3.182414028	7
8/30/2022	14821.81879	-0.778748057	6
9/1/2022	14612.64603	-1.411248944	10
9/2/2022	14453.89009	-1.086428405	10
9/5/2022	14193.07681	-1.804450423	10
9/6/2022	14110.42238	-0.582357412	10
9/7/2022	13979.77227	-0.925912106	10
9/8/2022	13975.18138	-0.032839471	10
9/9/2022	13932.96173	-0.302104479	10
9/12/2022	14075.1232	1.020324785	10
9/13/2022	14146.45677	0.506806059	10
9/14/2022	14467.14351	2.266905014	8
9/15/2022	14712.81472	1.698132114	10
9/16/2022	14767.29356	0.370281562	10
9/19/2022	14882.78965	0.782107352	10
9/20/2022	14990.27253	0.722195813	6
9/21/2022	14913.76848	-0.510358009	10
9/22/2022	14917.82948	0.027229884	10
9/23/2022	15082.45857	1.103572693	10
9/26/2022	15056.15413	-0.174404236	10
9/27/2022	15008.48432	-0.316613442	10
9/28/2022	14960.10779	-0.322327876	10
9/29/2022	15199.54591	1.60051066	6
9/30/2022	15211.03768	0.075606015	10
10/3/2022	15385.27779	1.145484691	10
10/4/2022	15519.79977	0.874355267	5
10/6/2022	15501.07224	-0.120668666	8
10/7/2022	15554.57633	0.345163815	10
10/10/2022	15554.22086	-0.002285344	7
10/11/2022	15257.59779	-1.907026197	10
10/12/2022	15459.04707	1.320321084	10
10/13/2022	15331.80259	-0.823106907	10
10/14/2022	15459.25752	0.831310806	8
10/17/2022	15482.51098	0.15041772	10
10/18/2022	15678.05528	1.263001205	9
10/19/2022	15575.91408	-0.651491487	10
10/20/2022	15930.05937	2.273672581	10
10/21/2022	15886.4411	-0.273811093	10
10/24/2022	15639.38194	-1.555157376	9
10/25/2022	15815.24309	1.124476335	10
10/27/2022	15670.40335	-0.915823674	10
10/28/2022	15666.15962	-0.027081161	10
10/31/2022	15614.81058	-0.327770447	10
11/1/2022	15846.09683	1.48119788	10
11/2/2022	15781.72203	-0.406250199	10
11/3/2022	15666.08731	-0.732712916	10
11/4/2022	15534.30902	-0.841169158	10
11/7/2022	15506.56053	-0.178627084	10
11/9/2022	15555.23281	0.313881838	10
11/10/2022	15849.38864	1.891041031	10
11/11/2022	15858.54945	0.057799115	10
11/14/2022	15716.06869	-0.898447642	10
11/15/2022	15988.89612	1.735977582	10
11/16/2022	16189.59082	1.255213019	10
11/17/2022	16398.54469	1.290668018	10
11/18/2022	16527.25485	0.784887693	10
11/21/2022	16578.63583	0.310886315	10
11/22/2022	16604.90859	0.158473625	10
11/23/2022	16718.34105	0.683126086	10
11/24/2022	16862.19842	0.860476356	10
11/25/2022	16822.75196	-0.233934294	10
11/28/2022	16936.07743	0.673644047	10
11/29/2022	16958.48355	0.132298207	10
11/30/2022	17020.92239	0.368186424	10
12/1/2022	16989.39097	-0.185250947	10
12/2/2022	17113.25318	0.729056222	10
12/5/2022	17164.08116	0.297009482	10
12/6/2022	17048.54461	-0.673129849	10
12/7/2022	17052.83686	0.025176604	10
12/8/2022	17145.41853	0.542910714	10
12/9/2022	17235.90999	0.527787964	10
12/12/2022	17542.66751	1.779758185	10
12/13/2022	17548.93985	0.035754763	10
12/14/2022	17544.63388	-0.024536934	10
12/15/2022	17899.10998	2.020424614	10
12/16/2022	17845.68933	-0.298454203	10
12/19/2022	17861.69854	0.089709115	9
12/20/2022	17997.44115	0.759964709	10
12/21/2022	17830.53566	-0.927384553	10
12/22/2022	18058.2703	1.277217035	10
12/23/2022	18155.88297	0.540542745	10
12/26/2022	17655.84514	-2.754136657	6
12/27/2022	17540.40844	-0.653815741	8
12/28/2022	17561.05472	0.117706936	9
12/29/2022	17669.28356	0.616300353	10
12/30/2022	17728.58116	0.335597078	10
1/2/2023	17637.35019	-0.514598261	10
1/3/2023	17479.1747	-0.896821178	10
1/4/2023	17422.64609	-0.323405466	6
1/5/2023	17334.91544	-0.50354379	9
1/6/2023	17323.72656	-0.06454534	9
1/9/2023	17306.88407	-0.097222115	6
1/10/2023	17207.41576	-0.574732633	10
1/11/2023	17313.46125	0.616277841	10
1/12/2023	17383.95963	0.407188269	10
1/13/2023	17298.29745	-0.492765616	10
1/16/2023	17068.36531	-1.329218331	10
1/17/2023	16898.25607	-0.996634668	10
1/18/2023	16917.51085	0.113945389	10
1/19/2023	17021.54779	0.614965972	10
1/20/2023	16913.66795	-0.633783936	10
1/23/2023	16972.5649	0.348221026	10
1/24/2023	16894.518	-0.45984149	10
1/25/2023	17092.54808	1.172155842	10
1/27/2023	17364.54523	1.591320051	10
1/30/2023	17540.42245	1.012852457	10
1/31/2023	17579.23158	0.221255361	7
2/1/2023	17528.38664	-0.289232977	10
2/2/2023	17874.26959	1.973273139	10
2/3/2023	17889.69986	0.08632676	10
2/6/2023	17828.1006	-0.34432812	10
2/7/2023	18175.88438	1.95076184	10
2/8/2023	18260.70565	0.466669289	10
2/9/2023	18348.46659	0.480599933	10
2/10/2023	18461.75962	0.617452293	10
2/13/2023	18524.88792	0.341940901	10
2/14/2023	18650.41948	0.677637332	10
2/15/2023	18918.11921	1.435354991	10
2/16/2023	19210.184	1.543836296	7
2/17/2023	19315.49961	0.548228024	10
2/20/2023	19532.93397	1.125698851	10
2/21/2023	19673.57369	0.720013277	10
2/22/2023	19794.21864	0.61323357	10
2/23/2023	20007.66991	1.078351574	10
2/24/2023	20094.79949	0.435480891	10
2/27/2023	20170.45604	0.376498131	10
2/28/2023	20086.60507	-0.415711799	10
3/1/2023	19804.42161	-1.404834002	10
3/2/2023	19708.00184	-0.486859824	10
3/3/2023	19521.42994	-0.946680945	9
3/6/2023	19768.29803	1.264600411	10
3/8/2023	19866.98748	0.499230919	10
3/9/2023	20187.25571	1.612062352	10
3/10/2023	20266.14298	0.390777607	9
3/13/2023	20378.62984	0.555048182	10
3/14/2023	20785.2281	1.995218806	10
3/15/2023	20742.86567	-0.203810229	9
3/16/2023	20689.70584	-0.256280103	10
3/17/2023	20813.08204	0.59631684	8
3/20/2023	21123.33239	1.490650679	10
3/21/2023	21111.55	-0.055779024	7
3/22/2023	21192.50684	0.383471824	9
3/23/2023	21319.84294	0.600854357	10
3/24/2023	21149.34695	-0.799705664	10
3/27/2023	21166.41354	0.080695575	10
3/28/2023	21120.17683	-0.218443736	10
3/29/2023	21065.10612	-0.260749324	10
3/31/2023	21177.88738	0.535393763	10
4/3/2023	20609.26005	-2.685004963	10
4/5/2023	20430.96316	-0.86512999	10
4/6/2023	20837.06057	1.987656677	10
4/10/2023	21073.47778	1.134599615	10
4/11/2023	21218.16324	0.686576113	10
4/12/2023	21259.76228	0.196053929	10
4/13/2023	21130.39727	-0.608496982	9
4/17/2023	21390.91084	1.23288535	8
4/18/2023	21695.83957	1.425506059	10
4/19/2023	21753.8393	0.267331097	10
4/20/2023	21702.68387	-0.235155868	10
4/21/2023	21511.17577	-0.88241668	10
4/24/2023	21544.11858	0.153142777	10
4/25/2023	21457.07282	-0.404034897	10
4/26/2023	21380.34523	-0.357586495	10
4/27/2023	21266.87393	-0.530727159	10
4/28/2023	21637.7862	1.744084574	10
5/2/2023	21634.62033	-0.014631217	10
5/3/2023	21728.70533	0.434881708	10
5/4/2023	21667.03154	-0.283835578	10
5/5/2023	21649.92353	-0.078958689	10
5/8/2023	21721.843	0.332192721	10
5/9/2023	21474.31209	-1.139548411	10
5/10/2023	21639.38505	0.768699642	10
5/11/2023	21594.99617	-0.205130032	10
5/12/2023	21528.22939	-0.309177084	10
5/15/2023	21481.16992	-0.218594254	10
5/16/2023	21401.55847	-0.370610374	10
5/17/2023	21689.27017	1.344349309	10
5/18/2023	21899.05423	0.967225037	10
5/19/2023	22004.55248	0.481748012	10
5/22/2023	21771.9562	-1.057037109	10
5/23/2023	21439.23993	-1.528187294	10
5/24/2023	21358.0029	-0.378917481	10
5/25/2023	21517.51894	0.746867763	10
5/26/2023	21600.53412	0.385802747	10
5/29/2023	21589.23327	-0.052317451	10
5/30/2023	21832.94826	1.128872832	10
5/31/2023	21692.03192	-0.645429758	10
6/1/2023	21634.54656	-0.265006788	10
6/2/2023	22009.98633	1.735371561	10
6/5/2023	21951.45674	-0.265922869	10
6/6/2023	22553.80243	2.743989592	10
6/7/2023	22662.65917	0.482653593	10
6/8/2023	22634.67421	-0.123484881	10
6/9/2023	22931.57111	1.311690648	10
6/12/2023	22998.15428	0.290355874	10
6/13/2023	22878.58729	-0.519898188	10
6/14/2023	22813.65053	-0.283832021	10
6/15/2023	22831.90234	0.080003895	10
6/16/2023	22879.5287	0.208595679	10
6/19/2023	23453.06161	2.50675139	10
6/20/2023	22868.14434	-2.493991099	10
6/21/2023	22766.76234	-0.443332875	10
6/22/2023	22693.69304	-0.320947241	10
6/23/2023	22937.78428	1.075590652	10
6/26/2023	22944.64786	0.029922607	10
6/27/2023	22885.06549	-0.259678747	10
6/28/2023	23129.3068	1.06725196	10
6/30/2023	23161.93628	0.141074188	10
7/3/2023	23077.99768	-0.362398897	10
7/4/2023	22978.53685	-0.430976849	10
7/5/2023	22992.07152	0.058901336	10
7/6/2023	22779.78377	-0.923308496	10
7/7/2023	22704.76396	-0.329326242	10
7/10/2023	22653.05262	-0.22775549	10
7/11/2023	22442.71247	-0.928528937	10
7/12/2023	22241.22043	-0.897806069	10
7/13/2023	22223.80499	-0.078302562	10
7/14/2023	21930.05196	-1.321794492	7
7/17/2023	21521.85929	-1.861339289	10
7/18/2023	21234.53888	-1.335016632	10
7/19/2023	21646.09418	1.938140944	10
7/20/2023	21565.21718	-0.373633198	10
7/21/2023	21616.51519	0.237873811	10
7/24/2023	21640.74372	0.112083425	10
7/25/2023	21532.44256	-0.500450276	10
7/26/2023	21528.0361	-0.020464284	10
7/27/2023	21401.04212	-0.58990041	10
7/28/2023	21060.26582	-1.592335074	10
7/31/2023	20957.12418	-0.489745188	10
8/1/2023	20908.16991	-0.233592508	10
8/2/2023	20847.89452	-0.288286305	10
8/3/2023	20977.17027	0.620090197	10
8/4/2023	20879.71582	-0.464573846	10
8/7/2023	20770.88004	-0.521251282	10
8/8/2023	20908.69338	0.663493037	10
8/9/2023	20797.30472	-0.532738518	10
8/10/2023	21021.86402	1.079751968	10
8/11/2023	21487.87147	2.216775103	10
8/14/2023	21294.5173	-0.89982932	10
8/16/2023	21066.11507	-1.072587058	10
8/17/2023	21515.5932	2.1336546	10
8/18/2023	21733.33738	1.012029646	10
8/21/2023	21965.80348	1.06962908	10
8/22/2023	21632.88301	-1.515630722	10
8/23/2023	21534.89605	-0.452953799	10
8/24/2023	21717.9986	0.850259738	10
8/25/2023	21869.0548	0.695534629	10
8/28/2023	21973.01271	0.475365374	10
8/29/2023	21974.29513	0.005836308	10
8/30/2023	21684.16483	-1.320316719	10
8/31/2023	21649.27536	-0.160898385	10
9/1/2023	21752.91311	0.478712298	10
9/4/2023	21768.6953	0.072552066	10
9/5/2023	21985.36228	0.995314515	10
9/6/2023	21981.4832	-0.017643934	10
9/7/2023	21911.7238	-0.317355257	10
9/8/2023	21940.85795	0.132961464	10
9/11/2023	21680.31801	-1.187464707	10
9/12/2023	21831.09477	0.695454579	10
9/13/2023	22155.19063	1.484560734	10
9/14/2023	21827.89606	-1.477281663	6
9/15/2023	21715.10697	-0.516719978	9
9/18/2023	22115.28815	1.842869972	10
9/20/2023	21676.17238	-1.985575645	10
9/21/2023	21432.3044	-1.125050924	10
9/22/2023	21563.94443	0.614213144	10
9/25/2023	21645.06071	0.376166262	10
9/26/2023	21650.57472	0.025474649	10
9/27/2023	21611.82586	-0.178973807	10
9/28/2023	21801.97703	0.879847782	10
9/29/2023	22206.27153	1.854393771	10
10/3/2023	21993.40437	-0.958590288	10
10/4/2023	22045.05206	0.234832648	10
10/5/2023	22033.57056	-0.052082008	6
10/6/2023	21994.50211	-0.177313301	9
10/9/2023	22250.74579	1.165035177	10
10/10/2023	22285.45598	0.155995626	10
10/11/2023	22204.20244	-0.364603467	10
10/12/2023	22589.30395	1.734363176	10
10/13/2023	22733.44599	0.638098652	10
10/16/2023	22787.90089	0.239536486	10
10/17/2023	22833.72436	0.201086836	9
10/18/2023	22751.94342	-0.358158575	10
10/19/2023	22540.43341	-0.929634902	10
10/20/2023	22362.00087	-0.791610973	10
10/23/2023	22415.5646	0.239530146	10
10/25/2023	22792.27692	1.680583659	10
10/26/2023	22618.05127	-0.764406507	10
10/27/2023	22623.52206	0.024187726	8
10/30/2023	22916.64135	1.295639504	10
10/31/2023	23181.52588	1.155861044	10
11/1/2023	23262.1099	0.347621731	10
11/2/2023	23380.28558	0.508017881	10
11/3/2023	23296.49831	-0.35836717	10
11/6/2023	23322.85883	0.11315228	10
11/7/2023	23217.26014	-0.45276905	10
11/8/2023	22911.33121	-1.317678873	10
11/9/2023	23212.36697	1.313916487	10
11/10/2023	23147.32488	-0.280204449	10
11/13/2023	23708.23826	2.423231947	10
11/15/2023	23764.72597	0.238261951	10
11/16/2023	23844.62482	0.336207771	10
11/17/2023	23903.32999	0.246198742	10
11/20/2023	23861.86847	-0.173455005	10
11/21/2023	23976.35827	0.479802358	10
11/22/2023	23993.14987	0.07003396	10
11/23/2023	23981.65835	-0.047894996	10
11/24/2023	23968.85614	-0.05338332	10
11/28/2023	24101.80074	0.554655584	10
11/29/2023	23877.6227	-0.930129865	8
11/30/2023	24074.11024	0.82289407	10
12/1/2023	24235.75474	0.671445405	10
12/4/2023	24625.64548	1.608741892	5
12/5/2023	24961.9446	1.365645906	10
12/6/2023	24667.9681	-1.177698725	10
12/7/2023	24828.08698	0.64909634	10
12/8/2023	24462.83105	-1.471140036	10
12/11/2023	24512.03055	0.201119412	10
12/12/2023	24726.992	0.876963039	10
12/13/2023	24241.55574	-1.963183622	10
12/14/2023	24713.70445	1.947683209	7
12/15/2023	24954.64361	0.97492126	10
12/18/2023	25294.7793	1.363015607	10
12/19/2023	25103.15079	-0.757581274	10
12/20/2023	25586.65278	1.926060976	10
12/21/2023	26548.26769	3.758267721	10
12/22/2023	26667.56147	0.449346767	6
12/26/2023	26629.15589	-0.144016097	10
12/27/2023	26641.70902	0.047140554	10
12/28/2023	26708.84086	0.251980219	10
12/29/2023	26968.6834	0.972870899	10
1/1/2024	26920.49165	-0.178695219	10
1/2/2024	27041.9806	0.451287994	10
1/3/2024	27003.94834	-0.140641558	10
1/4/2024	27128.357	0.460705465	10
1/5/2024	27233.5639	0.387811519	10
1/8/2024	27246.89094	0.048936099	10
1/9/2024	27386.18599	0.511232833	10
1/10/2024	27466.37657	0.292813957	10
1/11/2024	27917.99232	1.64424949	10
1/12/2024	28078.49019	0.574890414	10
1/15/2024	28277.22067	0.707767717	10
1/16/2024	27968.35744	-1.09226873	10
1/17/2024	28399.09363	1.540083983	10
1/18/2024	28388.48603	-0.037351891	10
1/19/2024	27917.98901	-1.65735156	7
1/23/2024	28076.27362	0.566962789	10
1/24/2024	28578.84256	1.790012945	10
1/25/2024	28414.49463	-0.57506852	10
1/29/2024	28262.15761	-0.536124336	8
1/30/2024	28245.30733	-0.059621353	10
1/31/2024	28162.61913	-0.292750222	10
2/1/2024	28149.95211	-0.044978136	10
2/2/2024	28525.48293	1.334037179	10
2/5/2024	28463.26906	-0.218099274	10
2/6/2024	28410.40848	-0.185715087	10
2/7/2024	28530.67384	0.423314454	10
2/8/2024	28668.05727	0.481528862	10
2/9/2024	29171.31689	1.755471633	10
2/12/2024	29145.24673	-0.089369151	10
2/13/2024	29743.56935	2.052899494	10
2/14/2024	29953.27447	0.705043556	10
2/15/2024	29747.81478	-0.685933978	10
2/16/2024	30416.2112	2.246875702	10
2/19/2024	30404.5662	-0.038285529	10
2/20/2024	30782.40672	1.242709793	10
2/21/2024	30707.91441	-0.241996372	10
2/22/2024	30736.76336	0.093946297	10
2/23/2024	30740.65955	0.012675988	10
2/26/2024	30529.52794	-0.686815493	10
2/27/2024	30560.12026	0.100205686	10
2/28/2024	30709.73516	0.489575646	10
2/29/2024	31232.33851	1.701751407	10
3/1/2024	31440.20668	0.665554278	10
3/4/2024	31233.7363	-0.656708077	10
3/5/2024	31807.04851	1.835554348	10
3/6/2024	31084.34432	-2.27215106	10
3/7/2024	31070.39236	-0.044884185	10
3/11/2024	31378.68049	0.992224761	10
3/12/2024	31219.92448	-0.505935907	10
3/13/2024	31881.86361	2.12024578	10
3/14/2024	31734.13077	-0.463375792	10
3/15/2024	32237.56477	1.586411811	7
3/18/2024	32773.18369	1.661474502	10
3/19/2024	32799.19658	0.079372492	10
3/20/2024	33138.57387	1.034712203	10
3/21/2024	33227.75962	0.269129709	10
3/22/2024	34005.6674	2.341138212	10
3/26/2024	34284.26806	0.819277142	10
3/27/2024	34535.26161	0.732095406	10
3/28/2024	35052.24238	1.496964974	10
4/1/2024	34644.03185	-1.164577497	9
4/2/2024	34885.25811	0.69629962	10
4/3/2024	35402.37431	1.482334448	7
4/4/2024	35451.28137	0.13814626	6
4/5/2024	35618.80836	0.472555542	6
4/8/2024	35524.1015	-0.265890027	7
4/9/2024	35697.62752	0.48847404	9
4/10/2024	35506.90331	-0.534276977	10
4/12/2024	35916.14215	1.152561325	10
4/15/2024	36094.3626	0.496212682	9
4/16/2024	36468.13837	1.03555165	10
4/18/2024	36450.16391	-0.049288099	10
4/19/2024	36685.76816	0.646373639	10
4/22/2024	37056.65171	1.010973912	6
4/23/2024	36515.55173	-1.460196644	10
4/24/2024	36507.90355	-0.020944985	10
4/25/2024	36615.58243	0.294946773	10
4/26/2024	36574.37066	-0.112552549	10
4/29/2024	36749.37282	0.478483045	10
4/30/2024	36790.95021	0.113137684	10
5/2/2024	36645.09507	-0.396443	10
5/3/2024	36932.67753	0.784777517	10
5/6/2024	36866.14371	-0.180148934	10
5/7/2024	36641.65217	-0.608936864	10
5/8/2024	37633.93717	2.708079313	10
5/9/2024	37874.10045	0.638156143	10
5/10/2024	38237.45544	0.95937589	10
5/13/2024	38085.12682	-0.398375413	10
5/14/2024	38522.30317	1.147892596	10
5/15/2024	38484.7413	-0.097506805	8
